SQL_TEXT,ELAPSED_TIME
"SELECT contact_data,
passenger_name,
passenger_id,
ticket_no,
total_amount,
book_date FROM (SELECT t1.contact_data, t1.passenger_name, t1.passenger_id, t1.ticket_no, t2.total_amount, t2.book_date FROM tickets t1 LEFT JOIN bookings t2 ON t1.book_ref = t2.book_ref) ORDER BY  passenger_name ASC, passenger_id DESC",238375
"SELECT amount,
flight_id,
fare_conditions,
passenger_id,
book_ref FROM (SELECT t1.amount, t1.flight_id, t1.fare_conditions, t2.passenger_id, t2.book_ref FROM ticket_flights t1 RIGHT JOIN tickets t2 ON t1.ticket_no = t2.ticket_no) ORDER BY  flight_id ASC, fare_conditions ASC",465499
"SELECT fare_conditions,
flight_id,
passenger_id FROM (SELECT t1.fare_conditions, t1.flight_id, t2.passenger_id FROM ticket_flights t1 LEFT JOIN tickets t2 ON t1.ticket_no = t2.ticket_no) ORDER BY  fare_conditions DESC",202585
"SELECT timezone, COUNT(city) FROM airports_data GROUP BY timezone HAVING COUNT(city) > 75",621
"SELECT departure_airport, COUNT(scheduled_arrival) FROM flights GROUP BY departure_airport HAVING COUNT(scheduled_arrival) > 337",3152
"SELECT t1.contact_data, t1.book_ref, t2.fare_conditions, t2.amount FROM tickets t1 JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",125407
"SELECT t1.scheduled_arrival, t1.departure_airport, t2.fare_conditions, t2.seat_no FROM flights t1 FULL OUTER JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1525
"SELECT aircraft_code, COUNT(model) FROM aircrafts_data GROUP BY aircraft_code HAVING COUNT(model) > 289",722
"SELECT t1.flight_no, t1.arrival_airport, t1.flight_id, t1.departure_airport, t1.scheduled_departure, t2.model FROM flights t1 JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",1435
"SELECT t1.seat_no, t2.flight_id FROM boarding_passes t1 JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",113986
"SELECT t1.status, t2.fare_conditions, t2.seat_no FROM flights t1 FULL OUTER JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1372
"SELECT book_ref, COUNT(total_amount) FROM bookings WHERE total_amount > 441535 GROUP BY book_ref",743
"SELECT passenger_name, COUNT(book_ref) FROM tickets GROUP BY passenger_name",30812
"SELECT book_ref, COUNT(book_date) FROM bookings GROUP BY book_ref HAVING COUNT(book_date) > 414",50652
"SELECT aircraft_code, COUNT(scheduled_arrival) FROM flights GROUP BY aircraft_code HAVING COUNT(scheduled_arrival) > 166",3041
"SELECT scheduled_departure,
boarding_no,
seat_no FROM (SELECT t1.scheduled_departure, t2.boarding_no, t2.seat_no FROM flights t1 JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  scheduled_departure ASC",108533
"SELECT actual_departure,
aircraft_code,
departure_airport,
seat_no,
boarding_no,
ticket_no FROM (SELECT t1.actual_departure, t1.aircraft_code, t1.departure_airport, t2.seat_no, t2.boarding_no, t2.ticket_no FROM flights t1 LEFT JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  seat_no DESC, boarding_no DESC",190456
"SELECT departure_airport,
status,
flight_no,
scheduled_arrival,
scheduled_departure,
flight_id,
actual_arrival,
actual_departure,
seat_no FROM (SELECT t1.departure_airport, t1.status, t1.flight_no, t1.scheduled_arrival, t1.scheduled_departure, t1.flight_id, t1.actual_arrival, t1.actual_departure, t2.seat_no FROM flights t1 FULL OUTER JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  departure_airport ASC, status ASC",663237
"SELECT ticket_no, passenger_id, contact_data, COUNT(book_ref) FROM tickets WHERE 1=1 GROUP BY ticket_no, passenger_id, contact_data",555
"SELECT t1.amount, t1.flight_id, t2.aircraft_code, t2.seat_no FROM ticket_flights t1 LEFT JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions",1166
"SELECT t1.model, t2.scheduled_arrival, t2.arrival_airport, t2.actual_departure, t2.status, t2.scheduled_departure, t2.departure_airport FROM aircrafts_data t1 FULL OUTER JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",1295
"SELECT seat_no, COUNT(fare_conditions) FROM seats GROUP BY seat_no HAVING COUNT(fare_conditions) > 482",844
"SELECT t1.flight_id, t1.boarding_no, t2.fare_conditions, t2.aircraft_code FROM boarding_passes t1 LEFT JOIN seats t2 ON t1.seat_no = t2.seat_no",1488
"SELECT status, COUNT(aircraft_code) FROM flights GROUP BY status",2571
"SELECT scheduled_departure, COUNT(status) FROM flights GROUP BY scheduled_departure HAVING COUNT(status) > 468",4845
"SELECT book_ref, AVG(total_amount) FROM bookings WHERE 1=1 GROUP BY book_ref",492
"SELECT t1.flight_id, t1.ticket_no, t2.seat_no, t2.aircraft_code FROM ticket_flights t1 RIGHT JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions",1126
"SELECT t1.seat_no, t1.fare_conditions, t2.range FROM seats t1 JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",1097
"SELECT t1.boarding_no, t1.seat_no, t1.flight_id, t2.flight_id, t2.fare_conditions FROM boarding_passes t1 RIGHT JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",93898
"SELECT ticket_no, AVG(flight_id) FROM boarding_passes GROUP BY ticket_no HAVING AVG(flight_id) > 260",84239
"SELECT
    book_ref,
    book_date,
    total_amount,
    ticket_no,
    passenger_id,
    passenger_name,
    flight_id,
    flight_no,
    scheduled_departure,
    scheduled_arrival,
    actual_departure,
    actual_arrival,
    departure_airport,
    departure_airport_name,
    departure_city,
    departure_timezone,
    arrival_airport,
    arrival_airport_name,
    arrival_city,
    arrival_timezone,
    fare_conditions,
    amount
FROM
(
    SELECT
        b.book_ref,
        b.book_date,
        b.total_amount,
        t.ticket_no,
        t.passenger_id,
        t.passenger_name,
        f.flight_id,
        f.flight_no,
        f.scheduled_departure,
        f.scheduled_arrival,
        f.actual_departure,
        f.actual_arrival,
        f.departure_airport,
        f.arrival_airport,
        a1.airport_name AS departure_airport_name,
        a1.city AS departure_city,
        a1.timezone AS departure_timezone,
        a2.airport_name AS arrival_airport_name,
        a2.city AS arrival_city,
        a2.timezone AS arrival_timezone,
        tf.fare_conditions,
        tf.amount
    FROM
        bookings b
        JOIN tickets t ON b.book_ref = t.book_ref
        JOIN ticket_flights tf ON t.ticket_no = tf.ticket_no
        JOIN flights f ON tf.flight_id = f.flight_id
        JOIN airports_data a1 ON f.departure_airport = a1.airport_code
        JOIN airports_data a2 ON f.arrival_airport = a2.airport_code
)
ORDER BY
    book_date DESC,
    scheduled_departure ASC",2583967
"SELECT aircraft_code FROM (SELECT t1.fare_conditions, t2.aircraft_code FROM ticket_flights t1 JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY aircraft_code ASC, aircraft_code ASC",517994
"SELECT fare_conditions,
amount,
boarding_no,
seat_no,
flight_id FROM (SELECT t1.fare_conditions, t1.amount, t2.boarding_no, t2.seat_no, t2.flight_id FROM ticket_flights t1 LEFT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no) ORDER BY  seat_no DESC, flight_id ASC",1049334
"SELECT range,
fare_conditions FROM (SELECT t1.range, t2.fare_conditions FROM aircrafts_data t1 JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  range DESC",2602
"SELECT seat_no,
status,
departure_airport FROM (SELECT t1.seat_no, t2.status, t2.departure_airport FROM seats t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  seat_no ASC",277617
"SELECT seat_no,
boarding_no,
ticket_no,
actual_arrival,
departure_airport,
scheduled_departure FROM (SELECT t1.seat_no, t1.boarding_no, t1.ticket_no, t2.actual_arrival, t2.departure_airport, t2.scheduled_departure FROM boarding_passes t1 JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  departure_airport ASC, scheduled_departure DESC",157747
"SELECT range, COUNT(model) FROM aircrafts_data GROUP BY range HAVING COUNT(model) > 163",872
"SELECT model, COUNT(aircraft_code) FROM aircrafts_data GROUP BY model HAVING COUNT(aircraft_code) > 222",900
"SELECT t1.departure_airport, t1.flight_id, t1.actual_arrival, t1.status, t1.scheduled_arrival, t1.scheduled_departure, t2.seat_no FROM flights t1 JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1347
"SELECT timezone, COUNT(city) FROM airports_data GROUP BY timezone HAVING COUNT(city) > 66",958
"SELECT boarding_no, ticket_no FROM boarding_passes WHERE boarding_no > 191",684
"SELECT flight_id, ticket_no, seat_no, COUNT(boarding_no) FROM boarding_passes WHERE 1=1 GROUP BY flight_id, ticket_no, seat_no",75141
"SELECT arrival_airport, AVG(flight_id) FROM flights GROUP BY arrival_airport",3542
"SELECT flight_id, COUNT(seat_no) FROM boarding_passes GROUP BY flight_id HAVING COUNT(seat_no) > 221",35544
"SELECT aircraft_code, COUNT(model) FROM aircrafts_data GROUP BY aircraft_code HAVING COUNT(model) > 254",568
"SELECT t1.flight_id, t2.book_ref, t2.passenger_name, t2.passenger_id, t2.contact_data FROM boarding_passes t1 FULL OUTER JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",78363
"SELECT t1.passenger_id, t1.passenger_name, t1.contact_data, t2.amount FROM tickets t1 LEFT JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",157254
"SELECT t1.departure_airport, t1.scheduled_departure, t1.actual_arrival, t1.scheduled_arrival, t1.flight_id, t1.status, t1.actual_departure, t2.range, t2.model FROM flights t1 RIGHT JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",1343
"SELECT departure_airport FROM (SELECT t1.ticket_no, t2.status, t2.arrival_airport, t2.actual_departure, t2.scheduled_departure, t2.actual_arrival, t2.scheduled_arrival, t2.aircraft_code, t2.flight_no, t2.departure_airport FROM boarding_passes t1 LEFT JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY departure_airport DESC, departure_airport DESC",380256
"SELECT fare_conditions,
ticket_no,
flight_id,
boarding_no FROM (SELECT t1.fare_conditions, t2.ticket_no, t2.flight_id, t2.boarding_no FROM seats t1 RIGHT JOIN boarding_passes t2 ON t1.seat_no = t2.seat_no) ORDER BY  flight_id ASC, boarding_no ASC",918061
"SELECT seat_no,
ticket_no,
boarding_no,
departure_airport,
actual_arrival FROM (SELECT t1.seat_no, t1.ticket_no, t1.boarding_no, t2.departure_airport, t2.actual_arrival FROM boarding_passes t1 RIGHT JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  seat_no DESC",153291
"SELECT scheduled_departure,
status,
departure_airport,
scheduled_arrival,
actual_arrival,
flight_no,
flight_id,
fare_conditions FROM (SELECT t1.scheduled_departure, t1.status, t1.departure_airport, t1.scheduled_arrival, t1.actual_arrival, t1.flight_no, t1.flight_id, t2.fare_conditions FROM flights t1 FULL OUTER JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  status DESC, departure_airport ASC",844553
"SELECT fare_conditions,
amount,
ticket_no,
actual_arrival,
departure_airport,
aircraft_code,
scheduled_arrival,
actual_departure,
status,
arrival_airport,
flight_no,
scheduled_departure FROM (SELECT t1.fare_conditions, t1.amount, t1.ticket_no, t2.actual_arrival, t2.departure_airport, t2.aircraft_code, t2.scheduled_arrival, t2.actual_departure, t2.status, t2.arrival_airport, t2.flight_no, t2.scheduled_departure FROM ticket_flights t1 JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  fare_conditions DESC, amount ASC",733536
"SELECT total_amount, COUNT(book_ref) FROM bookings GROUP BY total_amount HAVING COUNT(book_ref) > 177",12805
"SELECT t1.ticket_no, t2.seat_no FROM ticket_flights t1 FULL OUTER JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions",1059
"SELECT model, AVG(range) FROM aircrafts_data WHERE range > 6468 GROUP BY model",893
"SELECT book_ref, MIN(total_amount) FROM bookings WHERE total_amount > 126939 GROUP BY book_ref",646
"SELECT passenger_id, COUNT(book_ref) FROM tickets GROUP BY passenger_id HAVING COUNT(book_ref) > 227",46571
"SELECT t1.scheduled_arrival, t1.actual_arrival, t1.flight_no, t1.arrival_airport, t1.scheduled_departure, t2.range FROM flights t1 JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",1438
"SELECT t1.range, t2.flight_id FROM aircrafts_data t1 FULL OUTER JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",1137
"SELECT book_ref, passenger_name FROM tickets WHERE 1=1",719
"SELECT t1.amount, t1.ticket_no, t2.aircraft_code FROM ticket_flights t1 JOIN flights t2 ON t1.flight_id = t2.flight_id",4915
"SELECT t1.model, t2.status FROM aircrafts_data t1 JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",1537
"SELECT amount, AVG(flight_id) FROM ticket_flights WHERE 1=1 GROUP BY amount",79720
"SELECT book_date, SUM(total_amount) FROM bookings GROUP BY book_date HAVING SUM(total_amount) > 292",21926
"SELECT passenger_name,
contact_data,
passenger_id,
ticket_no,
book_date FROM (SELECT t1.passenger_name, t1.contact_data, t1.passenger_id, t1.ticket_no, t2.book_date FROM tickets t1 JOIN bookings t2 ON t1.book_ref = t2.book_ref) ORDER BY  passenger_id DESC, ticket_no DESC",186676
"SELECT amount,
flight_no,
arrival_airport,
scheduled_departure,
departure_airport,
scheduled_arrival,
actual_arrival,
actual_departure,
aircraft_code,
status FROM (SELECT t1.amount, t2.flight_no, t2.arrival_airport, t2.scheduled_departure, t2.departure_airport, t2.scheduled_arrival, t2.actual_arrival, t2.actual_departure, t2.aircraft_code, t2.status FROM ticket_flights t1 FULL OUTER JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  amount DESC",336311
"SELECT amount,
seat_no,
ticket_no,
boarding_no FROM (SELECT t1.amount, t2.seat_no, t2.ticket_no, t2.boarding_no FROM ticket_flights t1 FULL OUTER JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  ticket_no DESC, boarding_no ASC",17475856
"SELECT amount,
seat_no FROM (SELECT t1.amount, t2.seat_no FROM ticket_flights t1 FULL OUTER JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions) ORDER BY  amount ASC, seat_no ASC",31829713
"SELECT t1.ticket_no, t1.fare_conditions, t2.actual_departure, t2.departure_airport, t2.status FROM ticket_flights t1 JOIN flights t2 ON t1.flight_id = t2.flight_id",6210
"SELECT t1.contact_data, t1.book_ref, t1.passenger_name, t2.amount, t2.flight_id FROM tickets t1 LEFT JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",145359
"SELECT t1.flight_id, t1.ticket_no, t1.amount, t2.seat_no, t2.aircraft_code FROM ticket_flights t1 JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions",1125
"SELECT t1.passenger_name, t1.ticket_no, t1.contact_data, t2.book_date, t2.total_amount FROM tickets t1 FULL OUTER JOIN bookings t2 ON t1.book_ref = t2.book_ref",32894
"SELECT t1.actual_departure, t1.scheduled_departure, t1.arrival_airport, t1.aircraft_code, t1.scheduled_arrival, t1.flight_no, t1.status, t2.boarding_no, t2.ticket_no, t2.seat_no FROM flights t1 LEFT JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id",14025
"SELECT fare_conditions, MAX(flight_id) FROM ticket_flights GROUP BY fare_conditions HAVING MAX(flight_id) > 396",111895
"SELECT book_ref, COUNT(book_date) FROM bookings GROUP BY book_ref HAVING COUNT(book_date) > 231",51571
"SELECT city, COUNT(coordinates) FROM airports_data WHERE 1=1 GROUP BY city",724
"SELECT fare_conditions, ticket_no, MAX(flight_id) FROM ticket_flights WHERE 1=1 GROUP BY fare_conditions, ticket_no",148329
"SELECT boarding_no, MIN(flight_id) FROM boarding_passes GROUP BY boarding_no HAVING MIN(flight_id) > 11",84189
"SELECT t1.fare_conditions, t2.flight_no, t2.arrival_airport, t2.status, t2.scheduled_arrival FROM seats t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",1256
"SELECT departure_airport, actual_departure, scheduled_departure, flight_no, AVG(flight_id) FROM flights WHERE 1=1 GROUP BY departure_airport, actual_departure, scheduled_departure, flight_no",6740
"SELECT t1.departure_airport, t1.flight_no, t1.actual_departure, t2.ticket_no, t2.boarding_no FROM flights t1 RIGHT JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id",6027
"SELECT book_ref, COUNT(book_date) FROM bookings GROUP BY book_ref HAVING COUNT(book_date) > 433",55407
"SELECT scheduled_departure, COUNT(flight_no) FROM flights GROUP BY scheduled_departure HAVING COUNT(flight_no) > 368",5515
"SELECT t1.amount, t2.seat_no, t2.flight_id, t2.boarding_no FROM ticket_flights t1 FULL OUTER JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",97460
"SELECT ticket_no, boarding_no, MAX(flight_id) FROM boarding_passes WHERE 1=1 GROUP BY ticket_no, boarding_no",84940
"SELECT range,
status,
flight_no FROM (SELECT t1.range, t2.status, t2.flight_no FROM aircrafts_data t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  range ASC",8970
"SELECT scheduled_departure,
actual_departure,
actual_arrival,
status,
aircraft_code,
flight_no,
scheduled_arrival,
arrival_airport,
departure_airport,
ticket_no,
boarding_no FROM (SELECT t1.scheduled_departure, t1.actual_departure, t1.actual_arrival, t1.status, t1.aircraft_code, t1.flight_no, t1.scheduled_arrival, t1.arrival_airport, t1.departure_airport, t2.ticket_no, t2.boarding_no FROM flights t1 RIGHT JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  departure_airport DESC, ticket_no ASC",247640
"SELECT range,
model,
flight_no,
flight_id,
scheduled_departure,
scheduled_arrival,
departure_airport,
actual_departure,
actual_arrival FROM (SELECT t1.range, t1.model, t2.flight_no, t2.flight_id, t2.scheduled_departure, t2.scheduled_arrival, t2.departure_airport, t2.actual_departure, t2.actual_arrival FROM aircrafts_data t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  actual_departure DESC, actual_arrival ASC",11202
"SELECT seat_no,
aircraft_code,
amount FROM (SELECT t1.seat_no, t1.aircraft_code, t2.amount FROM seats t1 RIGHT JOIN ticket_flights t2 ON t1.fare_conditions = t2.fare_conditions) ORDER BY  seat_no ASC, aircraft_code DESC",25577694
"SELECT t1.amount, t1.flight_id, t1.fare_conditions, t2.passenger_id, t2.book_ref FROM ticket_flights t1 LEFT JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",52404
"SELECT book_ref, COUNT(total_amount) FROM bookings WHERE book_date > DATE '2017-07-01' GROUP BY book_ref",533
"SELECT t1.book_ref, t1.contact_data, t2.boarding_no, t2.seat_no FROM tickets t1 RIGHT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",113937
"SELECT coordinates, COUNT(timezone) FROM airports_data GROUP BY coordinates HAVING COUNT(timezone) > 136",705
"SELECT book_date, COUNT(total_amount) FROM bookings GROUP BY book_date HAVING COUNT(total_amount) > 272",24225
"SELECT boarding_no, MAX(flight_id) FROM boarding_passes GROUP BY boarding_no HAVING MAX(flight_id) > 283",93129
"SELECT t1.flight_id, t2.seat_no, t2.boarding_no FROM ticket_flights t1 FULL OUTER JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",88470
"SELECT ticket_no, COUNT(book_ref) FROM tickets GROUP BY ticket_no HAVING COUNT(book_ref) > 235",70622
